0.1
0.01,43928.2
0.1,51749.9
0.2,54671.3
0.3,56649.1
0.4,58275
0.1
0.1,49805.2
0.2,25735
0.3,12666.4
0.4,6869.88
0.5,4406.25
0.6,3515.47
0.7,2634.51
0.8,2195.7
0.9,1991.21
0.1
0.1,9.34425e+07
0.2,9.34741e+07
0.3,9.37238e+07
0.4,9.38991e+07
0.5,9.43287e+07
0.6,9.45096e+07
0.7,9.49592e+07
0.8,9.52842e+07
0.9,9.527e+07
