Node 49, start at 365, anchor: 2
Node 50, start at 858, anchor: 2
Node 51, start at 934, anchor: 2
Node 52, start at 502, anchor: 2
Node 53, start at 774, anchor: 2
Node 54, start at 691, anchor: 2
Node 55, start at 165, anchor: 2
Node 56, start at 69, anchor: 2
Node 57, start at 876, anchor: 2
Node 58, start at 982, anchor: 2
Node 59, start at 740, anchor: 2
Node 60, start at 201, anchor: 2
Node 61, start at 111, anchor: 2
Node 62, start at 791, anchor: 2
Node 63, start at 560, anchor: 2
Node 64, start at 958, anchor: 2
Node 65, start at 779, anchor: 2
Node 66, start at 682, anchor: 2
Node 67, start at 515, anchor: 2
Node 68, start at 496, anchor: 2
Node 69, start at 344, anchor: 2
Node 70, start at 235, anchor: 2
Node 71, start at 522, anchor: 2
Node 72, start at 326, anchor: 2
Node 73, start at 786, anchor: 2
Node 74, start at 453, anchor: 2
Node 75, start at 871, anchor: 2
Node 76, start at 239, anchor: 2
Node 77, start at 433, anchor: 2
Node 78, start at 480, anchor: 2
Node 79, start at 804, anchor: 2
Node 80, start at 91, anchor: 2
Node 81, start at 102, anchor: 2
Node 82, start at 387, anchor: 2
Node 83, start at 175, anchor: 2
Node 84, start at 205, anchor: 2
Node 85, start at 622, anchor: 2
Node 86, start at 575, anchor: 2
Node 87, start at 182, anchor: 2
Node 88, start at 356, anchor: 2
Node 89, start at 486, anchor: 2
Node 90, start at 24, anchor: 2
Node 91, start at 349, anchor: 2
Node 92, start at 28, anchor: 2
Node 93, start at 915, anchor: 2
Node 94, start at 757, anchor: 2
Node 95, start at 459, anchor: 2
Node 96, start at 80, anchor: 2
Node 97, start at 451, anchor: 2
Node 98, start at 30, anchor: 2
Node 99, start at 808, anchor: 2
Node 0, start at 669, anchor: 2
Node 1, start at 157, anchor: 2
Node 2, start at 58, anchor: 2
Node 3, start at 847, anchor: 2
Node 4, start at 327, anchor: 2
Node 5, start at 740, anchor: 2
Node 6, start at 82, anchor: 2
Node 7, start at 160, anchor: 2
Node 8, start at 733, anchor: 2
Node 9, start at 340, anchor: 2
Node 10, start at 817, anchor: 2
Node 11, start at 367, anchor: 2
Node 12, start at 550, anchor: 2
Node 13, start at 735, anchor: 2
Node 14, start at 544, anchor: 2
Node 15, start at 683, anchor: 2
Node 16, start at 186, anchor: 2
Node 17, start at 984, anchor: 2
Node 18, start at 682, anchor: 2
Node 19, start at 677, anchor: 2
Node 20, start at 100, anchor: 2
Node 21, start at 625, anchor: 2
Node 22, start at 710, anchor: 2
Node 23, start at 51, anchor: 2
Node 24, start at 414, anchor: 2
Node 25, start at 133, anchor: 2
Node 26, start at 482, anchor: 2
Node 27, start at 514, anchor: 2
Node 28, start at 958, anchor: 2
Node 29, start at 967, anchor: 2
Node 30, start at 366, anchor: 2
Node 31, start at 618, anchor: 2
Node 32, start at 462, anchor: 2
Node 33, start at 648, anchor: 2
